source,destination,weight
53041131,53117382,95.64143732971387
53041387,53043655,52.79061191584271
53041387,53041389,156.4599668130659
53041387,53041393,58.72923818333385
53041389,53044502,36.9060943989829
53041389,53041387,156.4599668130659
53041389,53043657,41.899845262587206
53041392,53041393,37.62894744917533
53041393,53041387,58.72923818333385
53041393,53041392,37.62894744917533
53041393,53044502,94.59940924558954
53041412,53041414,45.98806729662573
53041412,4059290083,218.119569924942
53041412,53126442,60.933268759134975
53041412,53134401,83.46906840567556
53041414,53041412,45.98806729662573
53041466,53041469,144.58162360540862
53041466,53047953,98.30129486629986
53041469,53041471,201.5015937457843
53041469,53041466,144.58162360540862
53041469,53073992,98.75362639400706
53041469,53073991,99.00932033629724
53041471,53041469,201.5015937457843
53041471,53129209,98.11660169315067
53041471,53129205,98.49713043364899
53041545,53041548,127.60018704451625
53041548,92951489,12.223182968743737
53041548,53041545,127.60018704451625
53041548,53085434,63.46766788448792
53041554,53085973,158.140776780424
53041554,553995557,67.66286444108964
53041554,240469597,59.69263633889461
53041554,2184578174,95.68958230950044
53041807,53078081,111.97767284435108
53041807,53041808,43.771155949301445
53041807,53078082,34.825450109909326
53041808,53041809,169.75048885697186
53041808,53041807,43.771155949301445
53041808,53078082,65.01073592376272
53041809,2371258156,116.76691192636017
53041809,53041808,169.75048885697186
53041809,53046138,70.7794684246629
53041810,53046140,100.56000531751135
53041810,2371258158,6.053161026443226
53041811,53075102,176.1210051752138
53041811,694066079,73.32249472162098
53041811,2371258158,95.62713099335974
53041812,694066079,12.393522623005659
53041812,53077153,181.67053925297157
53041846,53041851,554.1098583712992
53041846,53086323,394.25621778181346
53041846,53086318,192.77582276080042
53041851,53041854,266.56816735687613
53041851,53041854,122.05895676195689
53041851,53041846,554.1098583712991
53041854,53041855,110.23831622101572
53041854,53041851,266.56816735687613
53041854,53041851,122.05895676195689
53041855,53041860,504.49133640403574
53041855,53041854,110.23831622101574
53041855,53138549,164.02268958013468
53041860,53041855,504.4913364040358
53041860,53066296,248.26677182786517
53041860,53016930,407.1488123915481
53042100,53042101,203.14699521386478
53042100,2644106917,256.6953724354001
53042100,53109978,84.6081609077079
53042100,53119692,93.78897294587291
53042101,53042100,203.14699521386478
53042101,53047309,65.29209324859868
53042101,53047308,93.9007408285326
53042263,206169730,84.22361071136422
53042263,53042265,72.2299079386545
53042263,53024903,170.84734839921703
53042265,53032034,104.38836737235302
53042265,53042266,41.09415080853536
53042265,53042263,72.2299079386545
53042266,53042265,41.09415080853536
53042266,53042268,116.12839795988705
53042266,53057752,95.96851270431395
53042268,206053816,173.30657617912297
53042268,206053816,204.9368774361608
53042268,53042266,116.12839795988707
53042268,206170698,167.09375286471496
53042271,53042273,156.60386189205028
53042271,206053816,35.827084248635046
53042271,53084033,88.74519358569928
53042273,53042271,156.60386189205028
53042273,53042275,59.903744625527544
53042273,53115146,95.19461842935597
53042275,53042273,59.903744625527544
53042275,53086044,101.96103831720148
53042275,244877976,25.3426449715422
53042275,956454334,29.225904918672622
53042278,53042281,26.690228555195525
53042278,53027889,259.5163518665994
53042278,53115146,240.8547473841321
53042278,956454334,153.62850103403153
53042281,53115150,14.928891273955177
53042281,53042278,26.690228555195525
53042281,53042283,71.74978533092909
53042283,53031950,32.13117363700853
53042283,256371660,150.72763260208828
53042283,53042281,71.74978533092909
53042413,53144838,116.34932193742173
53042413,92750267,47.877822007917494
53042413,53032009,66.7737763483631
53042426,622947434,46.39983694005995
53042426,53042443,174.96996699153837
53042426,92750267,213.8812583180112
53042443,53042426,174.96996699153834
53042443,53032009,127.82151418172744
53042443,53123430,56.874794623138214
53042480,53112494,138.79483218481147
53042483,53084370,121.16484349998672
53042483,53065302,151.1585696191786
53042483,53065304,139.94502235321568
53042645,53042648,333.2002015068675
53042645,53116955,80.23933588754925
53042645,2045090205,74.49274640932016
53042648,53042650,203.37202595222976
53042648,53042645,333.2002015068675
53042648,53047340,79.73624017241114
53042648,53047336,79.8770329366252
53042650,240404686,17.537525611646863
53042650,53042648,203.37202595222973
53042650,53050611,82.74793536830371
53042652,53042654,200.88025182780706
53042652,240404686,185.13662941844944
53042652,53116958,94.33777683286971
53042652,53055179,94.4001294709361
53042654,53055182,291.395015353214
53042654,53042652,200.88025182780706
53042654,53076866,94.79932672328917
53042654,53055181,93.71232015451417
53042657,53042659,99.15457578437137
53042657,53055185,98.19326242365555
53042657,53116963,99.93720886521893
53042657,778894094,51.93524761057259
53042659,53055187,102.43068133925364
53042659,53042661,111.04560452769718
53042659,53042657,99.15457578437137
53042661,53042659,111.04560452769718
53042661,53055189,102.96111571133913
53042661,53042663,100.10293940317993
53042663,53055191,102.22361565445127
53042663,53042665,101.0234248312766
53042663,53042661,100.10293940317993
53042665,53055193,95.54333967947008
53042665,53096084,93.25151098805824
53042665,53042667,129.43020627202327
53042665,53042663,101.0234248312766
53042667,53116974,96.80366440930905
53042667,53042665,129.43020627202327
53042667,239669267,71.2099499501847
53042670,239669267,11.808339998805092
53042670,53055195,90.00464847797485
53042689,53143745,75.97941134375775
53042689,53113952,76.05265774695556
53042689,53042693,205.60295841244067
53042689,57829658,204.4685481968525
53042693,53042695,208.1774701297537
53042693,53113936,76.21898543788973
53042693,7130122371,75.71377499313668
53042693,53042689,205.60295841244064
53042695,53042697,243.3357046995139
53042695,53042693,208.1774701297537
53042695,53124714,76.03109783968765
53042695,53113937,76.36724603185874
53042697,53042710,34.04612548628687
53042697,53042695,243.3357046995139
53042697,53062046,54.85333291457103
53042710,53042697,34.04612548628687
53042710,53042711,266.0394515882403
53042710,53062049,41.68542192133276
53042711,53042710,266.03945158824024
53042711,53056315,85.60846270565068
53042711,53056317,77.40014666662668
53042717,53056651,178.1620342976108
53042912,553962262,67.25549045731404
53042912,53044497,37.64685432828465
53042912,53043659,154.86668930165374
53043341,52987422,317.895295242272
53043341,5271588053,467.19406544589316
53043341,53088542,44.65606334160832
53043597,53043602,20.058038633721008
53043597,53040552,77.51430201629046
53043597,53047380,66.81099928610452
53043600,53043602,110.20354304852816
53043600,2853241697,91.71138722405333
53043600,2385589487,144.5892667808635
53043602,53043597,20.058038633721008
53043602,53043600,110.20354304852816
53043602,11242575528,120.24821214640716
53043655,53041387,52.79061191584271
53043655,53043657,252.09080766138717
53043655,53043659,141.7986210600755
53043657,53043655,252.0908076613872
53043657,53044504,86.97757341258045
53043657,53041389,41.899845262587206
53043659,53043655,141.7986210600755
53043659,53042912,154.86668930165374
53043659,206172768,152.75784539326543
53043833,53082176,85.76846251809377
53043833,53043835,108.50581194628302
53043833,53029032,78.69751597850619
53043835,53043837,202.51922078939523
53043835,53043833,108.50581194628302
53043835,57121461,85.33849051863577
53043835,53029033,76.49390481429059
53043837,53043835,202.51922078939523
53043837,53091851,54.6339995239004
53043837,53029035,77.1668521069853
53043840,53043842,161.73521031187943
53043840,53024602,58.9425534881167
53043840,53077536,85.67331960896823
53043842,53043845,167.01661547076884
53043842,53043840,161.73521031187943
53043842,53056113,86.17516093777759
53043842,53056112,146.3549984952219
53043845,283261510,10.937356323928034
53043845,53043842,167.01661547076887
53043845,53130811,86.75984012655184
53043848,53111586,118.73984275517589
53043848,53064278,69.40065942293772
53043848,53043850,286.98887967381114
53043848,283261510,265.0243753481818
53043850,53043848,286.9888796738112
53043850,53092797,143.8330648855894
53043850,53133743,119.41325688619969
53043850,53043854,222.36410713540766
53043854,53043850,222.36410713540764
53043854,53043857,55.73860758474953
53043854,53091956,248.92775755556346
53043857,53091960,254.836714091471
53043857,53145361,115.23134918859844
53043857,53043854,55.73860758474953
53043857,53043858,167.25693492237963
53043858,53091961,294.6193492790673
53043858,53091961,539.2708108282936
53043858,53043857,167.2569349223796
53043866,53145370,304.30463930108084
53043866,53099294,93.10470590823809
53043866,53099292,111.64262099614906
53043874,53043876,75.2683637765009
53043874,53096049,67.95386279454134
53043874,53096049,463.488432916212
53043874,53096046,92.57841406258257
53043876,53043878,78.3263090508351
53043876,53043874,75.26836377650089
53043876,2820169735,229.72158007743596
53043878,53024616,302.85226976895905
53043878,53043876,78.3263090508351
53043878,2820169732,230.10678182458534
53043950,53075160,158.49023918775063
53043950,53091098,73.40910668560473
53043950,57831212,219.22654633785692
53044084,53044114,32.466010034863764
53044084,53029015,67.6845907291377
53044084,53044086,114.1976298568076
53044086,53080358,77.03397323826833
53044086,53040231,104.92328537527479
53044086,53044084,114.1976298568076
53044088,57705316,30.085011428741634
53044088,53080362,78.26753311098
53044088,53036287,269.8136285647066
53044093,53044094,63.09550046360282
53044093,53036287,82.27542045290136
53044093,53064875,39.68206751501123
53044093,53029024,75.63290674569033
53044094,53044093,63.09550046360282
53044102,53044103,176.6917094980388
53044102,53058781,63.970842453153736
53044102,53029054,75.88958626402946
53044103,7130122362,207.65779921628027
53044103,53044102,176.6917094980388
53044103,53129638,75.31614692134306
53044103,53029055,76.9347802292357
53044106,53044108,206.65846034135717
53044106,7130122362,209.83753569915677
53044106,53070157,76.19951487080525
53044106,2057254633,76.5364207738208
53044108,53044110,178.10691836713684
53044108,53044106,206.65846034135714
53044108,53062053,85.71825272193956
53044108,53029060,83.03093690994997
53044110,53044114,200.2994137864434
53044110,53044108,178.1069183671368
53044110,53056319,90.94111215298801
53044110,53029014,90.14904781095201
53044114,53044110,200.29941378644335
53044114,53074433,97.84621056095206
53044114,53044084,32.466010034863764
53044129,261736226,21.52332745834001
53044129,53084389,112.34677007049214
53044129,53019168,97.70716720458907
53044497,53042912,37.64685432828465
53044497,53044499,73.98529234707729
53044497,9231768598,208.88201679814125
53044497,53086032,94.45621156210173
53044499,53044497,73.98529234707729
53044499,53057748,104.89704597904344
53044499,53044502,49.450091043342105
53044502,53041389,36.9060943989829
53044502,53041393,94.59940924558954
53044502,53044499,49.450091043342105
53044504,53057748,220.2427140676901
53044504,53043657,86.97757341258045
53044504,53024879,117.38384022774659
53045516,53026635,119.67394005285794
53045518,53112985,76.167856442339
53045518,53045519,213.24580508827054
53045518,53026635,213.67446821149795
53045518,53113804,76.06624210238911
53045519,53112986,75.91174805015056
53045519,53045520,231.52380948774024
53045519,53045518,213.24580508827054
53045519,53113806,76.40828049594523
53045520,53045521,253.27078184897132
53045520,53045519,231.52380948774027
53045520,53062030,76.82747206256714
53045520,53062028,76.07355387363516
53045521,53045520,253.27078184897132
53045521,240471164,28.728580280480987
53045590,53117318,22.405434328140313
53045590,53070391,105.48284813589144
53045590,53045592,105.80431037189086
53045592,53099285,178.78063192014992
53045592,53045590,105.80431037189086
53045592,4030862072,149.100530198451
53045601,53045602,78.77349240598048
53045601,1042287114,154.12990314424212
53045601,53047382,82.3992283466769
53045602,309547418,102.28662056978683
53045602,53045601,78.77349240598048
53045602,53061682,166.1209817646237
53045602,53103317,198.2562417736053
53045604,309547418,7.2124773623983
53045604,53045606,80.66951772742358
53045604,53085953,200.63903886252808
53045606,53045608,29.263323098667804
53045606,53045604,80.66951772742358
53045606,53088342,281.26068560336
53045608,53045610,50.37628915964378
53045608,53045606,29.263323098667804
53045608,53088302,200.95333127807064
53045610,53045608,50.37628915964378
53045610,53045612,58.854446423048685
53045610,53106469,122.80261901737877
53045612,53045614,20.35877405689007
53045612,53045610,58.854446423048685
53045612,53103314,201.251121113623
53045614,53045612,20.35877405689007
53045614,88356154,81.70294799510978
53045614,53141265,126.35556165056263
53045616,53070401,97.43079934991334
53045616,53045619,293.9596482350901
53045616,88356154,24.87365687862132
53045619,53045616,293.9596482350901
53045619,283272953,92.00207914317326
53045619,53099155,96.94981602786673
53045663,53057329,20.639480864710137
53045663,53138549,91.85634180162407
53045663,10689189086,95.96562183228188
53045847,2387017090,142.0457354389074
53045847,53073986,100.26942132528377
53045847,283261594,101.43221534275516
53045874,506458708,73.17354544657178
53045874,53085357,67.69754063393238
53045874,53099316,82.1346684435481
53045874,53092580,246.29455846485726
53045875,506459075,16.149642522631527
53045875,53085754,65.05155879788148
53045875,95109967,40.794417104729845
53045882,92984207,16.888709786076355
53045882,53122186,99.22540177437573
53045882,5060959012,45.45645061553306
53045888,53045890,165.8285513766332
53045888,53079223,105.86032880809171
53045888,95323807,55.23355732866531
53045890,53115291,79.5517306824121
53045890,53045888,165.8285513766332
53045890,53045891,197.23897170452125
53045890,53115293,100.45162756385207
53045891,53085446,67.58188117619397
53045891,53045892,122.0207205163439
53045891,53045890,197.23897170452128
53045891,53085445,100.81555525453518
53045892,53045891,122.0207205163439
53045959,53045961,231.40779391896677
53045959,53022712,79.93260793398153
53045959,53095131,79.3002105179113
53045959,5629637037,35.407285158586646
53045961,53022713,79.58994040102647
53045961,53045963,261.28488839258733
53045961,53045959,231.40779391896677
53045961,53079213,79.83310745778637
53045963,2830480029,227.5004734570304
53045963,53045961,261.28488839258733
53045963,53085452,79.43919592921803
53045963,53022715,79.63364036218047
53045968,2817627622,64.35646735767513
53045968,2830480029,132.308725188963
53045968,53090214,73.24555321875214
53045968,53022720,86.36393542660352
53045974,283261544,12.37994776679334
53045974,53129197,134.9283538754953
53045983,53045984,98.01877676029268
53045983,5629637034,61.61087029381484
53045983,53022701,78.35587562828118
53045983,53095119,101.56944431205133
53045984,53045983,98.01877676029268
53045984,53045985,339.3387038701985
53045984,53022703,80.54799655094756
53045984,53095121,95.87977314172568
53045985,11583641967,6.818065367759429
53045985,53045984,339.3387038701986
53045985,11583641962,26.511544014334227
53046138,53046140,124.04780122158431
53046138,53041809,70.7794684246629
53046138,53112640,95.03643261404082
53046140,694066076,66.62121343574466
53046140,53046138,124.04780122158431
53046140,53041810,100.56000531751134
53046140,12503985008,118.97255028004595
53046247,262084243,60.93948055165163
53046247,53083161,24.928275921444495
53046247,53055699,199.79734961083804
53046603,53092571,77.92319316891195
53046603,10131481966,227.3997166618039
53046603,283261587,82.25918003270972
53046604,53064343,79.7637354737581
53046604,53046605,197.89887608362795
53046605,53046606,168.12671441880482
53046605,53102032,75.91680994442503
53046605,53046604,197.89887608362795
53046605,283261531,81.78422640546034
53046606,53046607,77.55726121546293
53046606,53046605,168.12671441880482
53046606,53085992,79.45516653197606
53046606,283261583,80.75706537182666
53046607,53046608,103.80131667104713
53046607,53046606,77.55726121546293
53046607,53088307,79.44101759893049
53046607,283261582,78.42182342309417
53046608,53046609,98.33646011789055
53046608,53046607,103.80131667104713
53046608,53106460,158.58999882392456
53046608,283261581,79.15388829366097
53046609,53046610,83.06877472792019
53046609,53046608,98.33646011789055
53046609,53091953,157.63720641126548
53046609,283261517,79.53631644262522
53046610,53046609,83.06877472792019
53046610,53046613,46.31191916149593
53046610,53092794,158.21717196522278
53046610,283261516,78.90123886678992
53046613,53064277,157.92990468305803
53046613,53046610,46.31191916149593
53046613,283261515,79.53234950610322
53046925,53034046,385.1559662587464
53046925,53082350,243.77268267404568
53047012,267483188,11.060543367331737
53047012,53001196,91.65838541793407
53047012,53085778,514.1834613910512
53047013,267483188,78.29617782176737
53047013,52994382,85.83174589881664
53047013,53047014,167.66000525840812
53047014,53047017,243.30802288889714
53047014,53048121,86.37767882982018
53047014,53092586,88.9275871488282
53047014,53047013,167.66000525840812
53047017,53048124,85.99399775501249
53047017,53092588,89.83499284362674
53047017,1475224966,210.82904552309134
53047017,53047014,243.30802288889714
53047020,53047023,195.52990918787512
53047020,95323788,168.75608673441292
53047020,53048129,80.00373204050089
53047020,53092592,101.4129131983597
53047023,53047025,72.90758556934621
53047023,53047020,195.52990918787515
53047023,53048130,82.2927240922675
53047023,53085443,101.04891386906871
53047025,53048131,96.30249671123308
53047025,53090198,72.65965290173799
53047025,53047027,130.723862005556
53047025,53047023,72.90758556934621
53047027,53048134,93.3905584363741
53047027,53047031,333.77897565558436
53047027,53047025,130.723862005556
53047027,53092561,65.49368012752761
53047031,53048141,78.35413818693351
53047031,53092565,71.03506414755616
53047031,53047033,200.14302766176417
53047031,53047027,333.77897565558436
53047033,283261534,11.041939663481909
53047033,53048143,70.22970067132235
53047033,53047031,200.14302766176414
53047287,53050621,202.2409467050287
53047287,53085602,200.29356541003764
53047287,260577509,93.6363332418268
53047287,2205390461,94.31076554313
53047290,53050625,201.4780661710246
53047290,53129602,285.7417541422057
53047290,53103724,148.62010921428947
53047290,2205390421,93.78901801969484
53047294,53047295,219.313397433287
53047295,53019147,87.56825042060468
53047295,53047294,219.313397433287
53047295,53019152,74.9356935372056
53047295,53064879,103.18684249231217
53047301,53064667,79.06733038104159
53047301,53047303,137.0063887904915
53047301,53098015,287.18015091123806
53047301,165537279,78.50403278488497
53047303,53047301,137.00638879049148
53047303,73991078,18.014803361355554
53047303,53082553,86.46829805506239
53047304,53047307,98.82666573611452
53047304,73991078,50.57545819382487
53047304,53098018,132.33940546883753
53047307,53047304,98.82666573611452
53047307,53047308,90.75899681411842
53047307,53103725,49.24865818341905
53047307,53117372,209.69704996863373
53047308,53119692,206.5640608683367
53047308,53042101,93.9007408285326
53047308,53047307,90.75899681411843
53047309,53070074,79.25304382509991
53047309,53047311,44.482812393750194
53047309,53042101,65.29209324859868
53047311,53050635,204.0853048671732
53047311,53109978,199.3551308315676
53047311,53047313,78.00520886778244
53047311,53047309,44.482812393750194
53047313,53048818,40.272797139962165
53047313,53138574,36.40592097003019
53047313,53047311,78.00520886778244
53047320,53047322,97.15873267774009
53047320,53019149,98.05929141340556
53047320,53050595,218.3168397171713
53047320,53070449,188.48884744592164
53047322,53047324,74.48863793671094
53047322,53047320,97.15873267774009
53047322,53082185,139.27736597755725
53047322,53082182,128.47674834791854
53047324,53047326,45.61568245364647
53047324,53047322,74.48863793671094
53047324,53140596,102.86816376587663
53047326,53047324,45.61568245364647
53047326,53047327,69.49047976891534
53047326,53069669,69.43358306633327
53047327,53047330,132.25486143674672
53047327,53047326,69.49047976891534
53047327,53050599,202.9383840245204
53047327,53027395,101.17687271177414
53047330,53047327,132.25486143674672
53047330,53047778,158.278970297693
53047330,53027397,168.34325404584774
53047335,53027401,100.53261932220673
53047335,53050603,400.46626364334526
53047335,53047336,129.73397033725624
53047335,53050606,204.47199329232794
53047336,53047772,101.06529126383053
53047336,53027402,100.20957870076224
53047336,53042648,79.8770329366252
53047336,53047335,129.73397033725624
53047340,240448888,12.627704866212762
53047340,53042648,79.73624017241114
53047340,53093985,287.5881045185256
53047341,53050612,193.47789833070752
53047341,2443760109,185.89140655245836
53047341,53047345,162.01393263162151
53047341,240448888,102.18050417722252
53047345,53028559,75.71116949378577
53047345,53047346,67.45321325102482
53047345,53047341,162.0139326316215
53047346,53050613,192.74396209325346
53047346,53151362,76.05871306380176
53047346,53030914,121.54371521541245
53047346,53047345,67.45321325102482
53047347,53030914,52.10031218378307
53047347,53125023,97.40938128281115
53047347,53047348,204.2212164343089
53047347,53079257,143.59918372911216
53047348,53020951,201.72819134395178
53047348,53047347,204.22121643430893
53047348,1762740779,79.93651306366588
53047348,53063531,80.27852703588175
53047380,53047381,58.19048630503154
53047380,53043597,66.81099928610452
53047380,53061678,96.63740022819758
53047381,53047380,58.19048630503154
53047381,2385589487,109.91942737388021
53047381,53047382,90.76734747732586
53047382,53061679,81.32054238024267
53047382,53045601,82.39922834667689
53047382,53047381,90.76734747732586
53047410,53033489,147.38637471528898
53047410,53057625,165.0009949629341
53047410,53056378,67.5241133824607
53047453,53061110,109.22713474268552
53047453,53047455,64.03104758008067
53047453,53061113,170.83857182187572
53047455,53047453,64.03104758008067
53047455,53061113,130.4636489533371
53047455,53037710,142.7714691829767
53047455,53038909,218.0991367977391
53047615,53040846,264.8411689918445
53047615,53080700,77.17932768136907
53047615,53090709,84.54326383175872
53047772,240404657,107.71894232733206
53047772,53050608,103.22804536487494
53047772,53047336,101.06529126383053
53047778,57650413,93.63361373416664
53047778,53050601,73.16468016131627
53047778,53047330,158.278970297693
53047925,430600445,12.321695897594282
53047925,53018349,85.76423327864322
53047925,53047926,106.44917511022742
53047926,430600443,12.347663617623914
53047926,53047927,106.25530821740563
53047927,430600440,11.980618596443623
53047927,53047928,112.12782489382609
53047928,430600439,11.659773532813169
53047928,53018352,85.9184412486555
53047928,53047935,355.88647007075815
53047935,430600437,11.428300249134173
53047935,53018369,85.32093067507262
53047935,53047937,231.4327829380964
53047937,430600117,12.102097110156098
53047937,53026053,92.53848373980794
53047937,53018371,85.4396533732608
53047939,430600115,12.109370236619819
53047939,53018374,96.59982659736566
53047939,53047940,179.52040820838477
53047940,53033961,64.41643444553546
53047940,53090217,259.5955202544489
53047940,430600115,179.20396461265668
53047942,53018380,111.3040672720761
53047942,53033961,140.67672883626847
53047942,53047944,144.94404136537284
53047942,53090217,136.33402576491045
53047944,2387016984,12.056233823914875
53047944,53018382,87.91088783780526
53047945,53073986,143.42464095117873
53047945,53047946,100.00402156974184
53047946,430047993,10.941897005163948
53047946,53047948,102.64173169663384
53047946,53073987,144.24447727782933
53047948,53073990,145.34527116250115
53047948,53047950,91.13783286114236
53047950,53041466,99.86733880967196
53047950,919335931,12.00496721601771
53047950,53073991,144.73877360172068
53047953,430047991,10.729734136921648
53047953,53077552,99.2873654090757
53047953,53073992,145.80733647246842
53047986,53047987,79.33144756410704
53047986,53148825,69.13927361182671
53047986,240404730,60.570255560172924
53047987,53047989,87.1001441736301
53047987,53047986,79.33144756410704
53047987,53082306,95.51308528883939
53047989,53047991,68.27980237420674
53047989,53047987,87.10014417363011
53047989,53076858,102.3753919495521
53047989,53076855,72.40081190697789
53047991,53141270,53.22927081737928
53047991,53040925,76.203690160543
53047991,53047989,68.27980237420674
53047997,53047998,284.72972348241984
53047997,53088336,53.71105299196381
53047997,53086000,28.812808397851327
53047998,53088332,40.38089485357131
53047998,56063335,60.04348764203011
53047998,53047997,284.72972348241996
53048001,53028559,67.24171012492985
53048121,53048124,248.30659135574382
53048121,53096037,69.5343739242828
53048121,53047014,86.37767882982018
53048121,52994382,187.17467113441285
53048124,53122192,65.54763442979659
53048124,53047017,85.99399775501249
53048124,53048121,248.30659135574385
53048124,53048125,210.50022960175033
53048125,2375208693,21.87289724007525
53048125,53146112,79.56553715088782
53048125,53048124,210.50022960175033
53048129,53115297,78.08610304413587
53048129,53047020,80.00373204050089
53048129,2375208693,168.1257734598573
53048129,53048130,195.4933013400693
53048130,99428142,76.74203612937714
53048130,53047023,82.2927240922675
53048130,53048129,195.49330134006928
53048131,53047025,96.30249671123308
53048131,53048134,171.8723404751467
53048131,99428142,80.1319110838339
53048134,53048131,171.8723404751467
53048134,53048139,145.02706022136675
53048134,53047027,93.3905584363741
53048134,53096366,85.49574037418162
53048139,53113341,76.28442112835731
53048139,53048134,145.02706022136675
53048139,53048141,197.48762086410022
53048141,53128526,78.91667962120373
53048141,53047031,78.35413818693351
53048141,53048139,197.48762086410022
53048141,53048143,199.64537167441088
53048143,283261533,11.06252717152489
53048143,53048141,199.64537167441088
53048143,53130806,90.23382183530951
53048210,100526670,141.86043297352023
53048210,53048225,167.2651184490738
53048210,53063945,461.1330989213311
53048210,53056374,157.09340776616847
53048217,100526670,258.78729228050423
53048217,53035085,211.02851331536777
53048217,53063945,220.64671025864746
53048220,53048223,226.61175435529725
53048220,53056371,210.2911719475967
53048220,53075863,84.9953897939028
53048223,53048225,91.48201602356151
53048223,53048220,226.61175435529728
53048223,53056372,85.4505092752633
53048223,53063935,64.03266889211348
53048225,53056372,65.57136951376
53048225,53048210,167.2651184490738
53048225,53048223,91.4820160235615
53048225,53056374,100.44368576433807
53048389,52991832,175.52042857026095
53048389,237134303,171.47546325558216
53048389,53034144,267.3995869113382
53048447,53048448,129.72681604054662
53048447,53050628,66.56954390241182
53048447,53064667,74.04815400496037
53048448,53048464,20.1362428253009
53048448,53048447,129.72681604054662
53048448,53050629,58.46298718032016
53048449,53048465,28.680889103449257
53048449,53070074,287.65314060257543
53048449,53050633,50.467545797332825
53048464,53048448,20.1362428253009
53048464,53048465,169.72084427659695
53048464,53082555,61.795363309627646
53048465,53048449,28.680889103449257
53048465,53103729,45.66625612061004
53048465,53048464,169.72084427659695
53048478,53048480,95.31294983119155
53048478,53025455,356.23507349909636
53048478,53080827,214.98401483988246
53048478,53024883,367.476473896048
53048480,53048478,95.31294983119155
53048758,53048762,320.59792332703176
53048758,53056652,158.50752337304476
53048758,53124889,299.26548309182937
53048762,53048766,259.24635891355547
53048762,53048758,320.59792332703165
53048762,53082351,66.55265650976771
53048766,53048768,172.66891338062564
53048766,53048762,259.24635891355547
53048766,53126264,100.35777466074357
53048768,53048766,172.66891338062564
53048768,53029859,204.43477505780746
53048768,53067541,102.95354015271656
53048771,53048773,279.30188951352307
53048773,53048771,279.30188951352307
53048773,53066745,127.12746364071388
53048773,53124706,109.1977500383474
53048818,53024603,153.06678041863424
53048818,53077536,79.41592262578821
53048818,53047313,40.272797139962165
53048832,53048833,144.02281656646227
53048832,92773115,512.5339790736424
53048832,53049939,24.667629306750044
53048833,53048832,144.02281656646227
53048833,53054883,324.6826389898436
53048833,53054878,154.7504279227774
53049831,1635557751,78.23121623291459
53049831,2045669739,75.91713943181352
53049831,2556661323,116.5993606757392
53049834,53134683,49.958324013097645
53049834,1635557751,278.0077739070131
53049834,53027871,41.57604033860414
53049927,99323492,8.627037239789516
53049927,53036810,425.19270978750836
53049927,3652943780,398.87211597602686
53049939,92721207,282.50916840117503
53049939,53049943,220.83038850102577
53049939,53048832,24.667629306750044
53049943,53049939,220.83038850102574
53049943,53086318,465.5593262739019
53049943,53086341,301.46213566756177
53049968,53049969,111.18694479238083
53049968,53070158,91.0192006112966
53049968,53070157,76.09688138054469
53049969,53049968,111.18694479238081
53049969,53082790,169.41306572938223
53049969,53082787,97.76233317488582
53050565,57066394,200.72146463524962
53050565,53050568,222.13680193140306
53050565,53122849,102.7058383883407
53050568,53050565,222.13680193140306
53050568,53096083,99.04226516056434
53050568,259581502,103.85739904787845
53050568,53050570,25.02452162234981
53050570,53050568,25.02452162234981
53050570,53096121,99.92013513463641
53050570,239669186,163.35739455653336
53050572,239669186,11.74314394439196
53050572,53120084,154.64300903783328
53050572,52987686,96.70532009101721
53050595,53050596,113.53772563070025
53050595,261735848,92.5262790571736
53050595,53070450,76.08241906859871
53050595,53047320,218.31683971717132
53050596,53050595,113.53772563070027
53050596,53050599,249.1563042232571
53050596,53082185,77.11777361634381
53050596,240404706,16.220625624976506
53050599,240404664,13.648823439527206
53050599,53047327,202.9383840245204
53050599,53050601,94.25308626313031
53050601,240404700,15.380636030477307
53050601,53047778,73.16468016131628
53050601,53050603,111.02754998592908
53050603,240404695,13.697179189728299
53050603,11322981442,35.56308478356337
53050603,53047335,400.46626364334526
53050606,53050607,100.82690568969512
53050606,240404674,13.572430818651252
53050606,53047335,204.47199329232797
53050607,240404660,13.892944236811182
53050607,53050608,28.761145900407143
53050608,240404677,13.839285672329254
53050608,53047772,103.22804536487493
53050608,53042650,76.69778725162939
53050611,240448890,12.530559276725098
53050611,53047340,200.12046031782506
53050612,53047341,193.4778983307075
53050612,53050613,228.60060899555177
53050612,240469490,14.286924893879558
53050613,240469679,15.574761609797624
53050613,53047346,192.74396209325346
53050613,53050615,174.1001580645379
53050615,240469495,15.427240132207855
53050615,53050617,203.04554129871934
53050615,53125023,94.87069397869837
53050617,240469773,15.507052189713384
53050617,53020955,201.85395149212965
53050617,1762740780,75.43248722944942
53050619,240469785,14.349463838581798
53050619,53050621,99.93344234570259
53050619,260577510,189.23372150868735
53050621,240469619,13.297880058814336
53050621,53047287,202.2409467050287
53050621,53050623,99.16637972805884
53050623,240469512,13.276226912681034
53050623,53050625,99.17855159877894
53050623,2205390437,196.26605688136942
53050625,240469696,13.250362966636443
53050625,53047290,201.4780661710246
53050625,53050627,101.26653585139279
53050627,240469515,13.44691475772297
53050627,53094053,88.8874400922694
53050627,53037895,100.96815516128838
53050628,240469698,12.479021518735815
53050628,53048447,66.56954390241184
53050628,53050629,126.73353935294443
53050629,53048448,58.46298718032016
